"","stateName","StateAbbrv","Year","OceanSector","Open_establishments","Open_employment","Open_wages","Open_rw","Open_GDP","Open_RealGDP","cpi_ref_year","GeoId","GeoName","GeoScale","OceanSect_Id","Establishments","Employment","Wages","GDP","RealGDP","noimpute_establishments","noimpute_employment","noimpute_wages","noimpute_GDP","noimpute_RealGDP"
"146","Rhode Island","RI",2024,"Marine Transportation",80,2866,248077098,248077098,NA,NA,2024,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","Rhode Island","RI",2024,"Offshore Mineral Resources",17,124,9476666,9476666,NA,NA,2024,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Rhode Island","RI",2024,"Ship and Boat Building",50,7706,582197615,582197615,NA,NA,2024,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","Rhode Island","RI",2024,"Tourism and Recreation",2876,42284,1304973230,1304973230.64186,NA,NA,2024,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","South Carolina","SC",2024,"Living Resources",82,501,20532566,20532566.8514156,NA,NA,2024,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","South Carolina","SC",2024,"Marine Construction",83,738,66497536,66497536.4442585,NA,NA,2024,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","South Carolina","SC",2024,"Marine Transportation",225,6653,402575196,402575196.829818,NA,NA,2024,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","South Carolina","SC",2024,"Offshore Mineral Resources",33,181,15688906,15688906.4070165,NA,NA,2024,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","South Carolina","SC",2024,"Ship and Boat Building",48,2988,205036515,205036515,NA,NA,2024,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","South Carolina","SC",2024,"Tourism and Recreation",3687,74931,2321825003,2321825003.2518,NA,NA,2024,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Texas","TX",2024,"Living Resources",268,3280,148578626,148578626.9685,NA,NA,2024,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","Texas","TX",2024,"Marine Construction",186,8932,902231845,902231845.203985,NA,NA,2024,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Texas","TX",2024,"Marine Transportation",839,43508,2817199177,2817199177.25761,NA,NA,2024,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","Texas","TX",2024,"Offshore Mineral Resources",1776,72411,16387815783,16387815783.5727,NA,NA,2024,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Texas","TX",2024,"Ship and Boat Building",132,5046,400170664,400170664,NA,NA,2024,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Texas","TX",2024,"Tourism and Recreation",2595,50116,1220297969,1220297969.45692,NA,NA,2024,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","Virginia","VA",2024,"Living Resources",223,2497,137995266,137995266.701267,NA,NA,2024,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","Virginia","VA",2024,"Marine Construction",155,2488,249219222,249219222.42378,NA,NA,2024,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Virginia","VA",2024,"Marine Transportation",376,22810,1658223579,1658223579.23783,NA,NA,2024,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Virginia","VA",2024,"Offshore Mineral Resources",63,391,37893195,37893195.2095016,NA,NA,2024,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","Virginia","VA",2024,"Ship and Boat Building",123,41987,3556408306,3556408306,NA,NA,2024,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","Virginia","VA",2024,"Tourism and Recreation",3699,63405,1664596583,1664596583.94228,NA,NA,2024,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","Washington","WA",2024,"Living Resources",470,8291,676566357,676566357.563381,NA,NA,2024,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","Washington","WA",2024,"Marine Construction",165,2697,361781581,361781581.872956,NA,NA,2024,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Washington","WA",2024,"Marine Transportation",548,34887,2945959237,2945959237.19788,NA,NA,2024,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","Washington","WA",2024,"Offshore Mineral Resources",74,995,93380999,93380999.4468661,NA,NA,2024,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","Washington","WA",2024,"Ship and Boat Building",140,18829,1825861718,1825861718,NA,NA,2024,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","Washington","WA",2024,"Tourism and Recreation",5537,80436,2768813299,2768813299.90054,NA,NA,2024,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","Wisconsin","WI",2024,"Living Resources",22,384,12232762,12232763.0350286,NA,NA,2024,NA,"Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","Wisconsin","WI",2024,"Marine Construction",33,162,16287029,16287029.2284486,NA,NA,2024,NA,"Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","Wisconsin","WI",2024,"Marine Transportation",167,14544,732455397,732455397.62031,NA,NA,2024,NA,"Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","Wisconsin","WI",2024,"Offshore Mineral Resources",22,143,13139883,13139883.0260242,NA,NA,2024,NA,"Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","Wisconsin","WI",2024,"Ship and Boat Building",28,2792,183032279,183032279,NA,NA,2024,NA,"Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","Wisconsin","WI",2024,"Tourism and Recreation",2683,40108,918362931,918362931.254852,NA,NA,2024,NA,"Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Alabama","AL",2023,"Living Resources",73,1775,60837339,62633019.2314382,94000000,75000000,2024,NA,"Alabama",NA,NA,NA,NA,NA,NA,NA,52,828,26083128,51000000,40000000
"181","Alabama","AL",2023,"Marine Construction",53,656,38605332,39744809.3211087,78000000,52000000,2024,NA,"Alabama",NA,NA,NA,NA,NA,NA,NA,53,656,38605332,78000000,52000000
"182","Alabama","AL",2023,"Marine Transportation",98,5202,254702382,262220193.300513,367000000,272000000,2024,NA,"Alabama",NA,NA,NA,NA,NA,NA,NA,66,4988,238178043,339000000,251000000
"183","Alabama","AL",2023,"Offshore Mineral Resources",52,310,35908155,36968022.9332869,258000000,207000000,2024,NA,"Alabama",NA,NA,NA,NA,NA,NA,NA,12,61,4869480,23000000,14000000
"184","Alabama","AL",2023,"Ship and Boat Building",52,3852,297558170,306340914.995578,812000000,742000000,2024,NA,"Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","Alabama","AL",2023,"Tourism and Recreation",1150,20379,549191984,565401968.645438,1295000000,934000000,2024,NA,"Alabama",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
"186","Alaska","AK",2023,"Living Resources",305,8772,649626542,668800958.753229,1296000000,1095000000,2024,NA,"Alaska",NA,NA,NA,NA,NA,NA,NA,100,4207,306673336,527000000,446000000
"187","Alaska","AK",2023,"Marine Construction",40,204,24601862,25328012.6852204,144000000,97000000,2024,NA,"Alaska",NA,NA,NA,NA,NA,NA,NA,6,9,607144,1000000,0
"188","Alaska","AK",2023,"Marine Transportation",248,2072,186990716,192509945.953135,813000000,564000000,2024,NA,"Alaska",NA,NA,NA,NA,NA,NA,NA,91,698,55654595,118000000,82000000
"189","Alaska","AK",2023,"Offshore Mineral Resources",144,7460,1360819782,1400985821.62423,10703000000,9279000000,2024,NA,"Alaska",NA,NA,NA,NA,NA,NA,NA,94,4472,584132017,1142000000,1356000000
"190","Alaska","AK",2023,"Ship and Boat Building",30,394,25403563,26153376.1064864,98000000,89000000,2024,NA,"Alaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","Alaska","AK",2023,"Tourism and Recreation",2233,27196,926204749,953542665.308452,2217000000,1642000000,2024,NA,"Alaska",NA,NA,NA,NA,NA,NA,NA,729,6303,234103232,461000000,343000000
"192","California","CA",2023,"Living Resources",851,9142,580216915,597342632.933926,1894000000,1409000000,2024,NA,"California",NA,NA,NA,NA,NA,NA,NA,694,7460,485218486,1235000000,899000000
"193","California","CA",2023,"Marine Construction",283,7957,1090383288,1122567107.44785,2169000000,1459000000,2024,NA,"California",NA,NA,NA,NA,NA,NA,NA,264,7730,1060686916,2019000000,1358000000
"194","California","CA",2023,"Marine Transportation",2238,137828,12412228919,12778589021.7194,23503000000,18395000000,2024,NA,"California",NA,NA,NA,NA,NA,NA,NA,1819,125315,11182550298,16952000000,13647000000
"195","California","CA",2023,"Offshore Mineral Resources",406,5078,605414717,623284174.934685,2778000000,2402000000,2024,NA,"California",NA,NA,NA,NA,NA,NA,NA,217,2713,305511803,1043000000,939000000
"196","California","CA",2023,"Ship and Boat Building",166,8997,745577533,767584044.690709,1315000000,1201000000,2024,NA,"California",NA,NA,NA,NA,NA,NA,NA,73,7086,587825120,1036000000,947000000
"197","California","CA",2023,"Tourism and Recreation",23683,440792,15890084979,16359097691.7003,33597000000,24137000000,2024,NA,"California",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
"198","Connecticut","CT",2023,"Living Resources",64,630,32639752,33603149.6128887,69000000,50000000,2024,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,47,267,13161293,15000000,11000000
"199","Connecticut","CT",2023,"Marine Construction",50,434,39178670,40335070.8619555,69000000,46000000,2024,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,45,288,24089736,42000000,28000000
"200","Connecticut","CT",2023,"Marine Transportation",148,13774,741008115,762879756.382257,1113000000,783000000,2024,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,72,12003,549226422,664000000,459000000
"201","Connecticut","CT",2023,"Offshore Mineral Resources",40,244,22559394,23225258.6231791,101000000,69000000,2024,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,9,42,3958236,706000000,453000000
"202","Connecticut","CT",2023,"Ship and Boat Building",23,8706,764582802,787150274.363371,168000000,153000000,2024,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,2,406,48582802,168000000,153000000
"203","Connecticut","CT",2023,"Tourism and Recreation",3146,41803,1299673418,1338034657.57312,3180000000,2275000000,2024,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
"204","Delaware","DE",2023,"Living Resources",35,159,10242500,10544818.7212944,14000000,10000000,2024,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,27,154,6121381,1000000,1000000
"205","Delaware","DE",2023,"Marine Construction",32,73,5045670,5194598.30178999,10000000,7000000,2024,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","Delaware","DE",2023,"Marine Transportation",140,13452,654135164,673442657.180417,826000000,581000000,2024,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,117,12641,587693710,719000000,498000000
"207","Delaware","DE",2023,"Offshore Mineral Resources",15,8,518216,533511.694890946,2000000,1000000,2024,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,5,8,518216,0,0
"208","Delaware","DE",2023,"Ship and Boat Building",4,18,1058473,1089714.9532749,3000000,2000000,2024,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","Delaware","DE",2023,"Tourism and Recreation",1544,25697,660757019,680259963.453524,1718000000,1251000000,2024,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
"210","Florida","FL",2023,"Living Resources",911,7419,386384488,397789036.607164,1321000000,989000000,2024,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,598,4627,254143300,586000000,418000000
"211","Florida","FL",2023,"Marine Construction",951,11655,876077133,901935479.133975,1941000000,1305000000,2024,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,880,11053,834315985,1749000000,1176000000
"212","Florida","FL",2023,"Marine Transportation",1852,121304,7937944353,8172241200.77657,23778000000,16660000000,2024,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,1244,107012,6800057296,12886000000,9379000000
"213","Florida","FL",2023,"Offshore Mineral Resources",341,1929,148509520,152892936.833107,598000000,463000000,2024,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,183,990,70176110,185000000,150000000
"214","Florida","FL",2023,"Ship and Boat Building",528,15892,994520401,1023874725.48345,1969000000,1799000000,2024,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,354,7136,435107973,861000000,787000000
"215","Florida","FL",2023,"Tourism and Recreation",27641,501593,16525380213,17013144338.5363,36900000000,26662000000,2024,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,897,18961,825091328,2085000000,1577000000
"216","Georgia","GA",2023,"Living Resources",35,1879,84333870,86823078.2329415,26000000,19000000,2024,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,22,84,4306635,5000000,3000000
"217","Georgia","GA",2023,"Marine Construction",34,202,12174087,12533418.6086447,51000000,34000000,2024,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,26,189,11043003,28000000,18000000
"218","Georgia","GA",2023,"Marine Transportation",156,9737,550512902,566761874.878401,1842000000,1400000000,2024,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,106,6925,425216211,628000000,468000000
"219","Georgia","GA",2023,"Offshore Mineral Resources",9,32,2467710,2540547.73772848,18000000,12000000,2024,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","Georgia","GA",2023,"Ship and Boat Building",37,1810,92833307,95573380.5206739,289000000,264000000,2024,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Georgia","GA",2023,"Tourism and Recreation",974,17477,492076052,506600198.723554,1256000000,917000000,2024,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,357,7437,226790937,589000000,438000000
"222","Hawaii","HI",2023,"Living Resources",157,1293,74554028,76754569.2552542,184000000,131000000,2024,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,95,1220,69097981,139000000,96000000
"223","Hawaii","HI",2023,"Marine Construction",45,836,102569507,105596954.790471,197000000,133000000,2024,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,45,836,102569507,197000000,133000000
"224","Hawaii","HI",2023,"Marine Transportation",124,2409,271879808,279904629.387269,452000000,351000000,2024,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,88,2821,346452003,658000000,474000000
"225","Hawaii","HI",2023,"Offshore Mineral Resources",9,104,11829469,12178628.4341263,37000000,24000000,2024,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,4,12,846287,1000000,1000000
"226","Hawaii","HI",2023,"Ship and Boat Building",24,7212,766219836,788835627.158218,123000000,112000000,2024,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,24,7213,766219836,119000000,108000000
"227","Hawaii","HI",2023,"Tourism and Recreation",5420,110073,4839747984,4982598279.55407,11897000000,8937000000,2024,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
"228","Illinois","IL",2023,"Living Resources",78,1397,82929699,85377458.1657128,135000000,104000000,2024,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,71,634,37062761,76000000,57000000
"229","Illinois","IL",2023,"Marine Construction",82,566,55119190,56746091.3555662,105000000,70000000,2024,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,82,566,55119190,105000000,70000000
"230","Illinois","IL",2023,"Marine Transportation",314,20113,1080870869,1112773919.8213,1486000000,1040000000,2024,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,242,16237,838870430,1052000000,728000000
"231","Illinois","IL",2023,"Offshore Mineral Resources",59,320,33401288,34387163.3406043,91000000,69000000,2024,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,52,301,31803895,84000000,63000000
"232","Illinois","IL",2023,"Ship and Boat Building",31,459,25052619,25792073.6220941,66000000,60000000,2024,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Illinois","IL",2023,"Tourism and Recreation",3545,66003,2246501828,2312809713.08368,5706000000,4130000000,2024,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
"234","Indiana","IN",2023,"Living Resources",3,117,5773952,5944382.9008073,2000000,1000000,2024,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","Indiana","IN",2023,"Marine Construction",22,472,45489271,46831935.3882692,135000000,91000000,2024,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,4,63,7092139,14000000,9000000
"236","Indiana","IN",2023,"Marine Transportation",41,2253,115624883,119037674.060425,151000000,105000000,2024,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,30,2026,102839160,125000000,86000000
"237","Indiana","IN",2023,"Offshore Mineral Resources",9,48,3689883,3798793.83110527,15000000,9000000,2024,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","Indiana","IN",2023,"Ship and Boat Building",23,3843,257183886,264774941.179932,834000000,762000000,2024,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","Indiana","IN",2023,"Tourism and Recreation",359,6138,133229486,137161895.602491,297000000,210000000,2024,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
"240","Louisiana","LA",2023,"Living Resources",293,3442,156081526,160688438.977304,490000000,374000000,2024,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,144,1150,44464725,106000000,81000000
"241","Louisiana","LA",2023,"Marine Construction",161,4964,463127120,476796808.675208,982000000,660000000,2024,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,103,2959,292680164,522000000,351000000
"242","Louisiana","LA",2023,"Marine Transportation",529,16373,1474073835,1517582688.42318,2822000000,2096000000,2024,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,292,11146,955747240,1616000000,1233000000
"243","Louisiana","LA",2023,"Offshore Mineral Resources",502,14165,1722349979,1773186966.03986,7871000000,7237000000,2024,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,212,5873,624943114,1548000000,1682000000
"244","Louisiana","LA",2023,"Ship and Boat Building",112,5121,373540350,384565789.629531,888000000,811000000,2024,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,38,2364,164831637,420000000,384000000
"245","Louisiana","LA",2023,"Tourism and Recreation",3539,51673,1504081001,1548475547.44637,3505000000,2530000000,2024,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,128,1440,29496750,61000000,42000000
"246","Maine","ME",2023,"Living Resources",800,3033,156341163,160955738.266264,476000000,363000000,2024,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,723,2454,122980748,318000000,243000000
"247","Maine","ME",2023,"Marine Construction",49,310,24415792,25136450.7315623,51000000,34000000,2024,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,25,136,10356534,14000000,9000000
"248","Maine","ME",2023,"Marine Transportation",66,2347,131894304,135787304.55813,373000000,259000000,2024,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,21,1824,96612518,119000000,82000000
"249","Maine","ME",2023,"Offshore Mineral Resources",14,56,3528460,3632606.41532101,13000000,9000000,2024,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,10,44,2713884,807000000,519000000
"250","Maine","ME",2023,"Ship and Boat Building",76,13961,1157126129,1191279934.01475,1633000000,1492000000,2024,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,38,6932,658491058,893000000,816000000
"251","Maine","ME",2023,"Tourism and Recreation",2881,36654,1263769606,1301071106.77446,3089000000,2252000000,2024,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
"252","Maryland","MD",2023,"Living Resources",177,2219,116072829,119498841.93929,345000000,264000000,2024,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,100,893,39230360,44000000,33000000
"253","Maryland","MD",2023,"Marine Construction",114,1685,142675041,146886246.678925,341000000,229000000,2024,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,86,883,74277801,177000000,119000000
"254","Maryland","MD",2023,"Marine Transportation",237,27276,1753725508,1805488577.0463,2759000000,2026000000,2024,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,88,9881,555161704,779000000,573000000
"255","Maryland","MD",2023,"Offshore Mineral Resources",55,495,41190141,42405911.7630568,202000000,154000000,2024,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,14,128,9896070,31000000,22000000
"256","Maryland","MD",2023,"Ship and Boat Building",66,1052,69718931,71776759.1965415,233000000,213000000,2024,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,3,137,10910624,35000000,32000000
"257","Maryland","MD",2023,"Tourism and Recreation",4013,67447,1971432863,2029621795.73764,5083000000,3642000000,2024,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
"258","Massachusetts","MA",2023,"Living Resources",642,7576,576840496,593866555.3026,1648000000,1333000000,2024,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,533,7138,545349214,1154000000,925000000
"259","Massachusetts","MA",2023,"Marine Construction",119,1055,117891034,121370712.910806,225000000,151000000,2024,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,115,1055,117891034,197000000,132000000
"260","Massachusetts","MA",2023,"Marine Transportation",267,15661,1361091656,1401265720.678,6033000000,4235000000,2024,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,180,12684,1127049243,1862000000,1520000000
"261","Massachusetts","MA",2023,"Offshore Mineral Resources",40,252,23417076,24108256.2273852,76000000,54000000,2024,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,9,30,2835992,4000000,4000000
"262","Massachusetts","MA",2023,"Tourism and Recreation",5065,85677,3167595487,3261090428.08004,7244000000,5202000000,2024,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,1381,19049,808720422,1821000000,1319000000
"263","Michigan","MI",2023,"Living Resources",137,974,41458596,42682292.4604419,96000000,75000000,2024,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,65,299,13344329,29000000,21000000
"264","Michigan","MI",2023,"Marine Construction",127,741,59450929,61205687.1003741,252000000,170000000,2024,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,72,581,45657675,82000000,55000000
"265","Michigan","MI",2023,"Marine Transportation",311,28708,1558954930,1604969139.29948,3635000000,2513000000,2024,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,151,26300,1411149361,1786000000,1237000000
"266","Michigan","MI",2023,"Offshore Mineral Resources",153,1339,116662061,120105465.693564,1092000000,777000000,2024,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,24,123,9157609,28000000,23000000
"267","Michigan","MI",2023,"Ship and Boat Building",48,2789,174116282,179255508.741393,489000000,446000000,2024,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","Michigan","MI",2023,"Tourism and Recreation",4894,68260,1712075503,1762609228.26165,3850000000,2796000000,2024,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,255,3723,123805755,292000000,220000000
"269","Minnesota","MN",2023,"Living Resources",7,719,39665681,40836507.0328205,2000000,1000000,2024,NA,"Minnesota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","Minnesota","MN",2023,"Marine Construction",11,471,43964823,45262492.2412213,175000000,117000000,2024,NA,"Minnesota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","Minnesota","MN",2023,"Marine Transportation",20,464,39371860,40533963.0858793,252000000,164000000,2024,NA,"Minnesota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","Minnesota","MN",2023,"Offshore Mineral Resources",6,8,736782,758529.405869712,3000000,2000000,2024,NA,"Minnesota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","Minnesota","MN",2023,"Ship and Boat Building",21,1203,71271516,73375170.3895812,288000000,263000000,2024,NA,"Minnesota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","Minnesota","MN",2023,"Tourism and Recreation",556,7917,188315563,193873896.932343,425000000,310000000,2024,NA,"Minnesota",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
"275","Mississippi","MS",2023,"Living Resources",36,3107,110549110,113812086.999432,48000000,37000000,2024,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,21,351,14602153,34000000,26000000
"276","Mississippi","MS",2023,"Marine Construction",23,129,8971845,9236658.94092569,14000000,9000000,2024,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,3,22,1190194,1000000,1000000
"277","Mississippi","MS",2023,"Marine Transportation",46,757,46620768,47996829.4163005,70000000,52000000,2024,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,18,338,17337001,22000000,16000000
"278","Mississippi","MS",2023,"Offshore Mineral Resources",11,28,1778919,1831425.90069103,12000000,9000000,2024,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","Mississippi","MS",2023,"Ship and Boat Building",31,12240,849201859,874266952.582769,1741000000,1591000000,2024,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","Mississippi","MS",2023,"Tourism and Recreation",989,17119,353132408,363555486.308406,816000000,573000000,2024,NA,"Mississippi",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
"281","New Hampshire","NH",2023,"Living Resources",24,175,12239866,12601139.59513,42000000,32000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,17,170,12084412,20000000,14000000
"282","New Hampshire","NH",2023,"Marine Construction",10,67,6689953,6887414.68529503,9000000,6000000,2024,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
